slug,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,cost_per_12_ounces_usd
https://www.coffeereview.com/review/hacienda-esmeralda-ethiopian-accessions/,95,modcup coffee,Hacienda Esmeralda Ethiopian Accessions,"Jersey City, New Jersey","Boquete, Panama",Light,$25.00/8 ounces,January 2022,62/80,9.0,9.0,9.0,9.0,9.0,"Bright, balanced, floral-driven. Ginger blossom, red plum, cocoa nib, tangerine zest, fresh-cut oak in aroma and cup. Juicy-sweet structure with lively acidity; plush, syrupy mouthfeel. Cocoa-toned finish with undertones of tangerine zest.","This exceptional coffee was selected as the No. 13 coffee on Coffee Review’s list of the Top 30 Coffees of 2022. A blend of Ethiopian heirloom varieties of Arabica, planted in Panama by the Peterson family of Hacienda Esmeralda and processed by the washed method. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","An interesting coffee story of heirloom Ethiopia varieties of Arabica grown in Panama — floral, spice-toned, richly sweet.Explore Similar CoffeesClick here for more reviews from modcup coffeeClick here for more information about coffees from PanamaVisit modcup coffee ",37.5
https://www.coffeereview.com/review/gelena-geisha/,94,Corvus Coffee Roasters,Gelena Geisha,"Denver, Colorado","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,$19.00/12 ounces,January 2022,60/78,9.0,8.0,9.0,9.0,9.0,"Deeply sweet, slightly fermenty. Dark chocolate, orange zest, whiskey barrel, almond butter, magnolia in aroma and cup. Bittersweet structure with round acidity; viscous, buoyant mouthfeel. Long, flavor-saturated, balanced finish.","Produced by Israel Defga entirely of the Geisha variety of Arabica, and processed by the natural method (beans are dried in the whole fruit). Corvus particularly focuses on processing methods and selective harvesting, which results in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","An intentionally fermenty, deep-toned Ethiopia Geisha with rich chocolate notes and a whiff of whisky barrel.Explore Similar CoffeesClick here for more reviews from Corvus Coffee RoastersClick here for more information about coffees from EthiopiaVisit Corvus Coffee Roasters ",19.0
https://www.coffeereview.com/review/ethiopia-anaerobic-natural/,94,modcup coffee,Ethiopia Anaerobic Natural,"Jersey City, New Jersey","Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,$25.00/8 ounces,January 2022,59/77,9.0,9.0,9.0,9.0,8.0,"Deep-toned, sweetly savory. Concord grape, hop flowers, grapefruit","Produced by Faysel Abdosh from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. This lot was processed by the anaerobic natural method, in which fermentation of the whole fruit occurs in a hermetically sealed vessel. Founded in 2013, modcup coffee focuses on fresh roasting and distinctive natural-processed coffees. Visit modcup.com for more information.","A resonant, uniquely composed, savory-sweet, fruit-laden anaerobic natural Ethiopia cup.Explore Similar CoffeesClick here for more reviews from modcup coffeeClick here for more information about coffees from EthiopiaVisit modcup coffee ",37.5
https://www.coffeereview.com/review/silver-monk-seasonal-blend/,92,Corvus Coffee Roasters,Silver Monk Seasonal Blend,"Denver, Colorado","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,$19.00/12 ounces,January 2022,59/75,9.0,8.0,8.0,9.0,8.0,"Floral-toned, gently spicy. Freesia-like flowers, cocoa nib, orange zest, candied walnut, fresh-cut fir in aroma and cup. Crisply sweet finish with brisk acidity; lightly satiny mouthfeel. Crisp, bittersweet finish with notes of freesia and candied walnut.","A blend of two Ethiopia coffees, one natural-processed and one processed by carbonic maceration, both produced by Israel Defga. Corvus particularly focuses on processing methods and selective harvesting, which results in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","A blend of two Ethiopia coffees by the same producer, a natural and a carbonic-macerated. Pleasingly floral-toned with notes of citrus zest and crisp walnut.Explore Similar CoffeesClick here for more reviews from Corvus Coffee RoastersVisit Corvus Coffee Roasters ",19.0
https://www.coffeereview.com/review/doho-classic-blend/,92,Doho Coffee Roasters,Doho Classic Blend,"Caotun, Nantou, Taiwan",Ethiopia; Guatemala; Brazil,Medium-Light,NT $650/455 grams,January 2022,56/72,9.0,8.0,8.0,9.0,8.0,"Crisply sweet, fruit-toned. Date, baking chocolate, cashew, orange zest, cedar in aroma and cup. Sweet-toned structure with brisk acidity; satiny-smooth mouthfeel. Nut- and cocoa-toned finish.","A blend of coffees from Ethiopia, Guatemala and Brazil. The Taiwanese pronunciation of DOHO (tú-hó) means “pure serendipity.” Doho Coffee Roasters has two stores and is dedicated to promoting coffee culture through the high quality of its products. Visit https://www.facebook.com/DOHOCAFE or call +886-49-2318777 for more information.",A friendly blend with leading notes of crisp chocolate and dried fruit notes.Explore Similar CoffeesClick here for more reviews from Doho Coffee Roasters ,15.55
https://www.coffeereview.com/review/holiday-reserve-roast-costa-rica-termico/,92,Folklore Coffee,Holiday Reserve Roast — Costa Rica Termico,"Conrad, Montana","Tarrazu, Costa Rica",Medium-Light,$25.00/12 ounces,January 2022,58/74,9.0,8.0,9.0,9.0,8.0,"Richly spice-toned, fruit-driven. Dried papaya, salted caramel, cinnamon, nutmeg, agave syrup in aroma and cup. Sweet, low-toned structure with round acidity; syrupy-smooth mouthfeel. The quiet finish centers around notes of papaya, caramel and nutmeg.","Folklore Coffee is a specialty roaster and bakeshop in the rural Montana town of Conrad. Produced by Don Luis Campos of Cordillera de Fuego from trees of the Caturra and Catuaí varieties of Arabica, and processed by the “thermic” method, in which beans, with skins removed, are heated with some of the fruit flesh or mucilage still adhering to them. The exposure to heat starts to break down the natural sugars of the mucilage, partially caramelizing it.  Visit www.folklorecoffeemt.com for more information.",A Costa Rica coffee processed by an experimental method that results in an inviting cup evocative of baking spices.Explore Similar CoffeesClick here for more reviews from Folklore CoffeeClick here for more information about coffees from Costa Rica ,25.0
https://www.coffeereview.com/review/rainy-day-espresso-blend/,94,Warm Air Kafe,Rainy Day Espresso Blend,"Taoyuan City, Taiwan",Ethiopia; Costa Rica,Medium-Light,NT $350/230 grams,January 2022,54/72,9.0,,9.0,9.0,8.0,"Evaluated as espresso. High-toned, complex. Dark chocolate, dried apricot, jasmine, cedar, hazelnut butter in aroma and small cup. Very syrupy mouthfeel; crisply fruit-toned finish. In three parts milk, chocolate notes are amplified, as are flowers.","A blend of coffees from Costa Rica and Ethiopia roasted for espresso applications. Warm Air Kafe is a small roastery and coffee shop in Taoyuan City, Taiwan. Visit https://www.facebook.com/warmair2021 for more information.","Tartly fruit-forward in the straight shot, richly floral in milk, and chocolaty in both formats.Explore Similar CoffeesClick here for more reviews from Warm Air Kafe ",16.57
https://www.coffeereview.com/review/cold-air-espresso-blend/,93,Warm Air Kafe,Cold Air Espresso Blend,"Taoyuan City, Taiwan",Brazil; Costa Rica; Guatemala; Ethiopia,Medium-Light,NT $300/230 grams,January 2022,52/70,9.0,,9.0,8.0,8.0,"Evaluated as espresso. Sweetly tart, balanced. Dark chocolate, pomegranate, lemon verbena, narcissus, parsley in aroma and small cup. Syrupy-smooth mouthfeel; sweetly herbaceous finish with undertones of dark chocolate. In cappuccino-scaled milk, chocolate and pomegranate notes harmonize far into the long finish.","A blend of coffees from Brazil, Costa Rica, Guatemala and Ethiopia roasted for espresso applications. Warm Air Kafe is a small roastery and coffee shop in Taoyuan City, Taiwan. Visit https://www.facebook.com/warmair2021 for more information.","A pleasing espresso shot at both the high and low ends of the tonal spectrum, with bright fruit, deep chocolate, and sweetly savory herb.Explore Similar CoffeesClick here for more reviews from Warm Air Kafe ",14.2
https://www.coffeereview.com/review/winter-day-espresso-blend/,92,Warm Air Kafe,Winter Day Espresso Blend,"Taoyuan City, Taiwan",Ethiopia; Colombia; Honduras,Medium-Light,NT $350/230 grams,January 2022,55/70,8.0,,8.0,9.0,8.0,"Evaluated as espresso. Crisply chocolaty, citrus-toned. Baking chocolate, grapefruit zest, marjoram, almond, cedar in aroma and small cup. Velvety mouthfeel; chocolaty-tart finish. Chocolate richly dominates in three parts milk.","A blend of coffees from Ethiopia, Colombia and Honduras roasted for espresso applications. Warm Air Kafe is a small roastery and coffee shop in Taoyuan City, Taiwan. Visit https://www.facebook.com/warmair2021 for more information.","A straight-ahead, satisfyingly chocolate-driven espresso blend.Explore Similar CoffeesClick here for more reviews from Warm Air Kafe ",16.57
https://www.coffeereview.com/review/redline-espresso/,92,Metropolis Coffee,Redline Espresso,"Chicago, Illinois",Not disclosed,Medium,$11.75/10.5 ounces,January 2022,52/69,9.0,,8.0,9.0,7.0,"Evaluated as espresso. Sweetly tart, chocolaty. Dark chocolate, orange zest, black cherry, cedar, magnolia in aroma and small cup. Crisp, satiny mouthfeel; sweetly wood-framed, chocolaty finish. Fruity and chocolaty in three parts milk, with undertones of orange zest and magnolia.","Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","An affordable espresso blend equally inviting in the straight shot and in cappuccino-scaled milk: chocolaty and deep, resonant with notes of stone fruit.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.1
https://www.coffeereview.com/review/la-cordillera-blend/,90,Metropolis Coffee,La Cordillera Blend,"Chicago, Illinois",Not disclosed,Medium-Light,$11.75/10.5 ounces,January 2022,58/74,9.0,8.0,8.0,8.0,7.0,"Crisply sweet. Baking chocolate, almond nougat, pear, cedar, lily in aroma and cup. Gently sweet structure with balanced acidity; crisp, silky mouthfeel. Sweetly wood-framed finish.","Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","A nice daily-drinker, and intended as such: crisp, sweet, friendly, and even-keeled.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.1
https://www.coffeereview.com/review/ethiopia-tamiru-tadesse-tesema-anaerobic-natural/,95,GK Coffee,Ethiopia Tamiru Tadesse Tesema Anaerobic Natural,"Yilan, Taiwan","Sidama growing region, southern Ethiopia",Medium-Light,NA (available in store only),January 2022,62/78,9.0,9.0,9.0,9.0,9.0,"Intensely aromatic, richly sweet-savory, deeply floral. Concord grape, lilac, dark chocolate, shiitake mushroom, fresh-cut cedar in aroma and cup. Sweet-savory structure with juicy-bright acidity; plush, syrupy mouthfeel. Resonant, long, flavor-laden finish.","Produced by Tamiru Tadesse entirely of the 74165 variety of Arabica, and processed by the anaerobic natural method, in which fermentation of the whole fruit occurs in a hermetically sealed vessel. GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected].","A complex, rich-toned, deeply aromatic, sweetly savory Ethiopia processed by the anaerobic natural method.Explore Similar CoffeesClick here for more reviews from GK CoffeeClick here for more information about coffees from EthiopiaVisit GK Coffee ",
https://www.coffeereview.com/review/ethiopia-guji-washed-g1-uncle-select-lot-21-01/,93,GK Coffee,Ethiopia Guji Washed G1 Uncle Select Lot 21/01,"Yilan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,NT $550/200 grams,January 2022,58/74,9.0,9.0,8.0,9.0,8.0,"Crisply sweet, floral-toned. Jasmine, cocoa nib, apricot, oak, thyme in aroma and cup. Sweet-toned structure with bright acidity. Silky-smooth mouthfeel. The finish consolidates to notes of cocoa-toned jasmine.","Guji is a coffee-growing region nestled next to Ethiopia's Yirgacheffe and Sidamo regions. This lot is processed by the wet or washed method (fruit skin and pulp are removed before drying). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected].",A classic washed Ethiopia cup with leading notes of stone fruit and cocoa nib supported by a floral throughline.Explore Similar CoffeesClick here for more reviews from GK CoffeeClick here for more information about coffees from EthiopiaVisit GK Coffee ,29.94
https://www.coffeereview.com/review/decaf-xenos-fair-trade-organic-blend/,88,Metropolis Coffee,Decaf Xeno’s Fair Trade Organic Blend,"Chicago, Illinois",Not disclosed,Medium,$12.25/10.5 ounces,January 2022,52/68,8.0,7.0,8.0,8.0,7.0,"Sweetly nut-toned. Pecan, date, fresh-cut fir, cocoa powder, sassafras in aroma and cup. Bittersweet structure with pert acidity; crisp, velvety mouthfeel. The finish is centered around notes of fresh-cut fir and cocoa powder with pecan undertones.","Certified fair trade and USDA organic. Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","A solid decaf coffee, crisply bittersweet with nut snd cocoa notes.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.7
https://www.coffeereview.com/review/skyway-fair-trade-organic-blend/,86,Metropolis Coffee,Skyway Fair Trade Organic Blend,"Chicago, Illinois",Not disclosed,Medium-Dark,$12.25/10.5 ounces,January 2022,42/57,8.0,7.0,7.0,7.0,7.0,"Prominently roast-toned. Prune, gardenia, raw cacao, tobacco, scorched mesquite in aroma and cup. Bittersweet structure with imperceptible acidity; creamy, dry mouthfeel. Tobacco and prune notes carry the finish.","Certified fair trade and USDA organic. Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","A blend that will appeal to fans of darker-roasted, earth-toned coffees.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.7
https://www.coffeereview.com/review/granville-fair-trade-organic-blend/,86,Metropolis Coffee,Granville Fair Trade Organic Blend,"Chicago, Illinois",Not disclosed,Medium-Light,$12.25/10.5 ounces,January 2022,58/78,7.0,7.0,7.0,8.0,7.0,"Crisp, delicately sweet. Brazil nut, carob, lime zest, carnation, hint of raisin in aroma and cup. Sweet-tart structure with citric acidity; dry, velvety mouthfeel. Quiet nut-toned finish.","Certified fair trade and USDA organic. Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","An easy-going, very crisp cup with sweet nut tones as a throughline.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.7
https://www.coffeereview.com/review/spice-island-blend/,87,Metropolis Coffee,Spice Island Blend,"Chicago, Illinois",Not disclosed,Medium,$11.75/10.5 ounces,January 2022,46/62,8.0,7.0,7.0,8.0,7.0,"Sweetly roast-rounded. Cocoa powder, Brazil nut, singed oak, raisin, hint of thyme in aroma and cup. Bittersweet structure with gentle, round acidity; thin, velvety mouthfeel. Roast-forward finish with notes of cocoa powder and singed oak.","Metropolis Coffee’s motto is “Great coffee for everyone.” The Chicago-based roaster specializes in affordable, high-quality single-origins and blends. Visit www.metropoliscoffee.com for more information.","A blend with a developed roast profile, slightly roasty and nicely cocoa-toned.Explore Similar CoffeesClick here for more reviews from Metropolis Coffee ",14.1
https://www.coffeereview.com/review/ethiopia-aphrodite-washed-espresso/,96,Simon Hsieh Aroma Roast Coffees,Ethiopia Aphrodite Washed Espresso,"Taoyuan, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium,NT $850/8 ounces,January 2022,44/60,9.0,,9.0,9.0,10.0,"Evaluated as espresso. Aromatic orchid, dark chocolate, black cherry, gently scorched sandalwood, tarragon in aroma and small cup. Creamy-smooth mouthfeel; resonant, complex, long finish. In three parts milk, floral and fruit tones harmonize with dark chocolate for a particularly complex cappuccino.","This exceptional coffee was selected as the No. 3 coffee on Coffee Review’s list of the Top 30 Coffees of 2022. Produced by smallholding farmers from trees of the 74110 and 74112 varieties of Arabica, and processed by the washed method. In addition to his retail roasting operation, Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purpose-built commercial espresso blends and high-quality single-origin coffees. Customers can also visit the new showroom, Chateau Andy, in Taipei City. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.","A superb single-origin espresso. Floral- and spice-toned in the straight shot, fruit-toned in cappuccino-scaled milk, with tremendous depth and range throughout.Explore Similar CoffeesClick here for more reviews from Simon Hsieh Aroma Roast CoffeesClick here for more information about coffees from EthiopiaVisit Simon Hsieh Aroma Roast Coffees ",40.8
https://www.coffeereview.com/review/kona-tropical-punch-washed/,94,Paradise Roasters,Kona Tropical Punch Washed,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium-Light,$25.00/4 ounces,January 2022,60/76,9.0,9.0,9.0,9.0,8.0,"Richly fruit-toned, complex. Dried mango, cocoa nib, cascara (coffee cherry tea), lilac, cedar in aroma and cup. Bittersweet structure with winy acidity; satiny-smooth mouthfeel. Fruit-driven finish with a bittersweet undercurrent that lends complexity.","Produced by smallholding farmers, entirely of the Typica variety of Arabica, and processed by the washed method using species of lactic acid producing yeast and bacteria during the fermentation step. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A very fruit-forward cup, and intentionally so; also delicious served cold.Explore Similar CoffeesClick here for more reviews from Paradise RoastersClick here for more information about coffees from HawaiiVisit Paradise Roasters ",75.0
https://www.coffeereview.com/review/gatomboya-kenya/,93,JBC Coffee Roasters,Gatomboya Kenya,"Madison, Wisconsin","Nyeri County, Kenya",Medium-Light,$22.00/12 ounces,January 2022,56/78,9.0,8.0,9.0,9.0,8.0,"Deep-toned, sweetly savory. Ripe tomato, baking chocolate, black currant, fresh-cut oak, lemon verbena in aroma and cup. Sweet-savory structure with crisp acidity; plush, syrupy mouthfeel. A quiet finish centers around notes of baking chocolate and aromatic oak.","Produced by smallholding members of the Barichu Farmers Cooperative Society from trees of the SL28 and SL34 varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A classic Kenya cup with a grounding umami throughline suggesting ripe, juicy tomato, with undertones of black currant and crisp chocolate.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from KenyaVisit JBC Coffee Roasters ",22.0
https://www.coffeereview.com/review/ethiopia-banko-gotiti-daniel-mijane/,92,Old World Coffee Roasters,Ethiopia Banko Gotiti Daniel Mijane,"Reno, Nevada","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,$19.00/12 ounces,January 2022,58/78,9.0,8.0,8.0,9.0,8.0,"Sweetly herbaceous, citrus-toned. Thyme, lemon balm, cocoa nib, freesia-like flowers, maple syrup in aroma and cup. Sweet-tart structure with balanced acidity; satiny-smooth mouthfeel. The finish leads with sweet herb notes supported by cocoa nib.","Produced by smallholding farmers from near the Banko Gotiti Washing Station from trees of indigenous landrace varieties of Arabica long grown in the region, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Old World Coffee Roasters is a specialty coffee roaster with cafes in Reno and Carson City, Nevada. Visit OldWorldCoffeeRoasters.com for more information.","An easygoing, confident washed Ethiopia cup animated by an appealing sweet herbaceousness.Explore Similar CoffeesClick here for more reviews from Old World Coffee RoastersClick here for more information about coffees from EthiopiaVisit Old World Coffee Roasters ",19.0
https://www.coffeereview.com/review/kau-bourbon-champagne-natural/,94,Paradise Roasters,Ka’u Bourbon Champagne Natural,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,$30.00/4 ounces,January 2022,58/76,9.0,9.0,9.0,9.0,8.0,"Tropical, floral, and fruit-toned. Star jasmine, lychee, dark chocolate, cashew butter, sandalwood in aroma and cup. High-toned structure with vibrant acidity; very full, satiny mouthfeel. Fruit-toned finish with undertones of cashew and sandalwood.","Produced by Leo Norberte of JN Coffee Farm, entirely of the Red Bourbon variety of Arabica, and processed by a proprietary method, called “champagne natural,” in which a wine yeast strain is added to the fermentation process. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An intoxicatingly aromatic Hawai’i Red Bourbon processed by an experimental method that results in a balanced, juicy cup.Explore Similar CoffeesClick here for more reviews from Paradise RoastersClick here for more information about coffees from HawaiiVisit Paradise Roasters ",90.0
https://www.coffeereview.com/review/ethiopia-bedhatu-natural/,93,Old World Coffee Roasters,Ethiopia Bedhatu Natural,"Reno, Nevada","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,$20.50/12 ounces,January 2022,54/72,9.0,8.0,9.0,9.0,8.0,"Delicately sweet-tart. Berry melange, pink peppercorn, honeysuckle, baker’s chocolate, lemon verbena in aroma and cup. Sweetly tart structure with crisp acidity; satiny-smooth mouthfeel. The herb-toned finish leads with notes of lemon verbena","Produced by Bedhatu Jibicho from trees of indigenous landrace varieties of Arabica long grown in the region, and processed by the natural method (dried in the whole fruit). Old World Coffee Roasters is a specialty coffee roaster with cafes in Reno and Carson City, Nevada. Visit OldWorldCoffeeRoasters.com for more information.","A cocoa-toned natural-processed Ethiopia cup, deeply fruity and sweetly herbaceous.Explore Similar CoffeesClick here for more reviews from Old World Coffee RoastersClick here for more information about coffees from EthiopiaVisit Old World Coffee Roasters ",20.5
https://www.coffeereview.com/review/ethiopia-bedhatu-washed/,92,Old World Coffee Roasters,Ethiopia Bedhatu Washed,"Reno, Nevada","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,$20.00/12 ounces,January 2022,58/78,9.0,8.0,8.0,9.0,8.0,"Balanced; richly bittersweet. Tangerine zest, cocoa nib, date, magnolia, cedar in aroma and cup. Delicately sweet structure with gentle acidity; smooth, silky mouthfeel. Cocoa- and citrus-toned finish.","Produced by Bedhatu Jibicho from trees of indigenous landrace varieties of Arabica long grown in the region, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Old World Coffee Roasters is a specialty coffee roaster with cafes in Reno and Carson City, Nevada. Visit OldWorldCoffeeRoasters.com for more information.","A friendly, balanced Ethiopia cup with pretty citrus and cocoa notes throughout.Explore Similar CoffeesClick here for more reviews from Old World Coffee RoastersClick here for more information about coffees from EthiopiaVisit Old World Coffee Roasters ",20.0
https://www.coffeereview.com/review/colombia-huila-palmera/,88,Old World Coffee Roasters,Colombia Huila Palmera,"Reno, Nevada",Huila Colombia,Medium-Light,$17.00/12 ounces,January 2022,54/72,8.0,7.0,8.0,8.0,7.0,"Sweet-toned, crisply chocolaty. Baking chocolate, raisin, carnation, Brazil nut, fir in aroma and cup. Sweet structure with brisk acidity; velvety mouthfeel. Gently drying wood-framed finish with hints of carnation and Brazil nut.","Produced by smallholding farmers from trees of the Caturra, Castillo and Colombia varieties of Arabica, and processed by the washed method. Old World Coffee Roasters is a specialty coffee roaster with cafes in Reno and Carson City, Nevada. Visit OldWorldCoffeeRoasters.com for more information.","A straightforward, accessible Colombia cup: sweet-toned, with crisp chocolate and nut framed by rich aromatic wood.Explore Similar CoffeesClick here for more reviews from Old World Coffee RoastersClick here for more information about coffees from ColombiaVisit Old World Coffee Roasters ",17.0
https://www.coffeereview.com/review/espresso-blend-24/,92,LECO Coffee,Espresso Blend,"Kaohsiung, Taiwan",Guatemala; Ethiopia,Medium-Light,NT $500/227 grams,December 2021,54/72,9.0,,8.0,8.0,8.0,"Evaluated as espresso. Delicately bright, subtly intricate. Meyer lemon zest, narcissus, mango, dark chocolate, fresh-cut fir in aroma and small cup. Gently fruit-","An espresso blend comprised of a wet-processed Guatemala and a natural-processed Ethiopia. Based in Kaohsiung, Taiwan, LECO Coffee, roasts a wide range of coffees while adhering to the core principles of quality, professionalism and sustainable management. Visit https://www.facebook.com/Lecocoffee for more information.",A delicately fruit-centered espresso blend with a pleasing dark chocolate throughline.Explore Similar CoffeesClick here for more reviews from LECO Coffee ,23.98
https://www.coffeereview.com/review/costa-rica-central-valley-brandy-ball/,92,LECO Coffee,Costa Rica Central Valley Brandy Ball,"Kaohsiung, Taiwan","Central Valley, Costa Rica",Medium-Light,NT $500/227 grams,December 2021,60/80,8.0,8.0,9.0,9.0,8.0,"Richly sweet, floral-toned. Freesia-like flowers, orange zest, hazelnut, caramel, cedar in aroma and cup. Sweet structure with gentle, round acidity; full, syrupy-smooth mouthfeel. Crisp floral- and nut-toned finish.","Produced from the Bourbon and Caturra varieties of Arabica and processed by the honey method, in which some fruit flesh is left on the beans while they dry. Based in Kaohsiung, Taiwan, LECO Coffee, founded in 1997, roasts a wide range of coffees while adhering to the core principles of quality, professionalism and sustainable management. Visit https://www.facebook.com/Lecocoffee for more information.","A rich-toned natural-processed Costa Rica cup centered on spicy flowers, sweet citrus, and nut.Explore Similar CoffeesClick here for more reviews from LECO CoffeeClick here for more information about coffees from Costa Rica ",23.98
https://www.coffeereview.com/review/cerro-azul-geisha-2/,95,JBC Coffee Roasters,Cerro Azul Geisha,"Madison, Wisconsin","Trujillo, Valle del Cauca, Colombia",Medium-Light,$30.00/8 ounces,December 2021,58/80,9.0,9.0,9.0,9.0,9.0,"Delicate, nuanced, richly complex. Ginger blossom, pluot, cocoa nib, marjoram, amber in aroma and cup. Sweet-toned structure with balanced acidity; very full, syrupy mouthfeel. Integrated, harmonious, flavor-saturated finish.","Produced by the Herrera brothers of Granja La Esperanza at Cerro Azul Farm, entirely of the celebrated Gesha (also spelled Geisha) variety of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A lovely washed Colombia Geisha that’s equal parts high-toned and deep: juicy, bright, rich, floral.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from ColombiaVisit JBC Coffee Roasters ",45.0
https://www.coffeereview.com/review/panama-mama-cata-geisha-champagne-natural/,95,Paradise Roasters,Panama Mama Cata Geisha Champagne Natural,"Minneapolis, Minnesota","Boquete growing region, Panama",Light,$50.00/4 ounces,December 2021,64/88,9.0,9.0,9.0,9.0,9.0,"Lively, balanced, elegantly sweet-tart. Lime blossom, lychee, blood orange, cocoa nib, honey in aroma and cup. Gently bright structure with vibrant acidity; silky-smooth mouthfeel. Resonant, long, rich-toned finish.","Produced by Jose David Garrido of Mama Cata Estate, entirely of the Geisha variety of Arabica, and processed by a proprietary method, called “champagne natural,” in which a wine yeast strain is added to the fermentation process. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A gently tart, richly floral Panama Geisha cup processed by an experimental method that results in a restrained fruit-forward, floral-toned cup. Explore Similar CoffeesClick here for more reviews from Paradise RoastersClick here for more information about coffees from PanamaVisit Paradise Roasters ",150.0
